"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Flare_Procedural_Noise_Tex_Glow2.M_Flare_Procedural_Noise_Tex_Glow2","0","28","28","1","21.258781","0","28"
"/Game/BossAIToolkit/Demo/FX/Materials/Environment/Snow/M_Snow_SubUV_.M_Snow_SubUV_","0","24","24","1","15.758766","0","24"
"/Game/BossAIToolkit/Demo/FX/Materials/Shockwave/M_SteelImpactRefraction.M_SteelImpactRefraction","0","48","48","1","32.090588","0","48"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Terra_Block_Smoke.M_Terra_Block_Smoke","0","64","36","2","31.656748","0","36"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_SphereChromaWisps_Terra_sweep.M_SphereChromaWisps_Terra_sweep","0","36","36","1","27.037916","0","36"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","0","2","2","1","2.215245","0","2"
"/Game/BossAIToolkit/Demo/FX/Materials/Chroma/M_SphereChromaWisps.M_SphereChromaWisps","0","54","54","2","45.457581","0","27"
"/Game/Fab/SciFiturretasset/Materials/M_scifiturret.M_scifiturret","0","6","6","1","4.892876","0","6"
"/Game/Assets/Materials/M_Tile.M_Tile","0","6","6","1","4.863060","0","6"
"/Game/BossAIToolkit/Demo/FX/Materials/Decals/M_RuneDecal.M_RuneDecal","0","35","35","1","27.240379","0","35"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","6","6","1","3.072224","0","6"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_DebrisChunks_FakeLit.M_DebrisChunks_FakeLit","0","24","24","1","14.556125","0","24"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Lensflare_TB_Soft.M_Lensflare_TB_Soft","0","15","15","1","11.702901","0","15"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_ArrowFlare.M_ArrowFlare","0","15","15","1","11.707617","0","15"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Burst.M_Burst","0","21","21","1","9.945992","0","21"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Flare_Master.M_Flare_Master","0","20","20","1","15.194749","0","20"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_Terra_ChromaticFresnel.M_Terra_ChromaticFresnel","0","28","28","1","22.516130","0","0"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/M_ThickSmoke_MASTER.M_ThickSmoke_MASTER","0","24","24","1","15.972925","0","24"
"/Game/Fab/SciFi_Props/Materials/M_Master.M_Master","0","3","3","1","3.006217","0","3"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_TerraHitArc.M_TerraHitArc","0","72","72","2","43.077644","0","36"
"/Game/Basic_VFX/Materials/M_energy.M_energy","0","30","0","1","0.000000","0","0"
"/Game/Basic_VFX/Materials/M_radial.M_radial","0","14","14","1","13.309298","0","14"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_radial_ramp.M_radial_ramp","0","20","0","1","0.000000","0","0"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_Rock_Dissolve.M_Rock_Dissolve","0","56","64","1","52.451733","0","0"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_BlurRocks_Fakelit.M_BlurRocks_Fakelit","0","24","0","1","0.000000","0","0"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Fire_Procedural_Round.M_Fire_Procedural_Round","0","15","0","1","0.000000","0","0"
"Globals","49","15722","0","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","1.220230","0","7"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","93","93","1","0.000000","0","93"
"/InterchangeAssets/gltf/M_Default.M_Default","49","204","230","8","67.959183","0","230"
"/Game/BossAIToolkit/Demo/FX/Materials/Environment/M_RockSlab.M_RockSlab","49","11","11","1","52.695076","11","33"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_ImposterRock_Translucent_MASTER.M_ImposterRock_Translucent_MASTER","49","38","41","1","43.426456","0","41"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_ImposterRock_Masked_MASTER.M_ImposterRock_Masked_MASTER","49","54","60","1","31.848396","0","60"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","26","30","2","9.010594","0","30"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","158","168","6","0.000000","0","168"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","0.000000","0","54"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","166","184","6","0.000000","0","184"
"DamageNumber","49","2","0","1","0.000000","0","0"
"/Game/LDToolkit/Back-end/Materials/M_PrototypeGrid.M_PrototypeGrid","49","36","39","1","30.457209","24","39"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","44","48","1","0.000000","0","48"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","254","264","6","0.000000","0","264"
"/Game/BossAIToolkit/Demo/DemoRoom/Materials/M_DemoWallPattern.M_DemoWallPattern","49","24","24","3","3.244837","0","24"
"/Game/BossAIToolkit/Demo/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","76","84","2","69.396973","0","84"
"/Game/BossAIToolkit/Demo/FX/Materials/Trails/m_CountessBlinkRibbon.m_CountessBlinkRibbon","49","15","15","1","10.722869","0","15"
"/Game/BossAIToolkit/Demo/FX/Materials/Splines/M_Countess_Spline_Spiral.M_Countess_Spline_Spiral","49","21","23","1","24.699148","0","23"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_SparksPhoto_GPU_Rand.M_SparksPhoto_GPU_Rand","49","40","44","1","94.798103","0","44"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","0.000000","0","48"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","0.000000","0","168"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/WispySmokeSoft/M_Turbulent_SmokeSubUV_RandomColorVaration.M_Turbulent_SmokeSubUV_RandomColorVaration","49","40","40","2","62.555756","0","20"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_Sonic_Shockwave.M_Sonic_Shockwave","49","50","50","1","122.574028","0","50"
"/Game/BossAIToolkit/Demo/DemoRoom/Materials/M_Glass.M_Glass","49","13","13","1","5.216796","8","13"
"/Game/BossAIToolkit/Demo/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_DOF_Rand_Master.M_Hotdog_Spark_VLerp_DOF_Rand_Master","49","40","44","1","165.781830","0","44"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_Shockwave_Refraction_Soft.M_Shockwave_Refraction_Soft","49","23","23","1","48.699554","0","23"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_Terra_Boom_Shield_Impact.M_Terra_Boom_Shield_Impact","49","41","41","1","122.174225","0","41"
"/Game/BossAIToolkit/Demo/FX/Materials/Shockwave/M_SteelImpactRefraction.M_SteelImpactRefraction","49","53","53","1","38.509766","0","53"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","81","86","6","33.431358","7","86"
"/Game/Assets/Materials/DamageNumber.DamageNumber","49","18","18","1","0.000000","0","18"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","2.581478","0","7"
"/Game/Assets/Materials/M_Tile.M_Tile","49","21","21","1","14.027012","0","21"
"/Game/BossAIToolkit/Demo/FX/Materials/Decals/M_RuneDecal.M_RuneDecal","49","38","38","1","29.266939","0","38"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","13","13","1","11.744490","0","13"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_TerraHitArc.M_TerraHitArc","49","82","82","2","46.681999","0","41"
"/Game/BossAIToolkit/Demo/FX/Materials/Chroma/M_SphereChromaWisps.M_SphereChromaWisps","49","68","68","2","87.688210","0","34"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Terra_Block_Smoke.M_Terra_Block_Smoke","49","74","82","2","132.049454","0","41"
"/Game/Basic_VFX/Materials/M_energy.M_energy","49","40","40","1","67.009949","0","0"
"/Game/Basic_VFX/Materials/M_radial.M_radial","49","22","22","1","14.655655","0","22"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Fire_Procedural_Round.M_Fire_Procedural_Round","49","20","20","1","27.957201","0","0"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_Rock_Dissolve.M_Rock_Dissolve","49","70","78","1","95.110764","0","0"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_DebrisChunks_FakeLit.M_DebrisChunks_FakeLit","49","29","29","1","18.205091","0","29"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/M_ThickSmoke_MASTER.M_ThickSmoke_MASTER","49","29","29","1","23.921806","0","29"
